1.442547375033648160e+00,9.675630835247602812e-01,-7.538631612076555077e-01,6.793635107751770263e+00
1.441791166572463645e+00,9.743602781585868344e-01,-7.585525909519781340e-01,6.800763396139852368e+00
1.441030272201887286e+00,9.811646288172539698e-01,-7.632349702595850882e-01,6.807947185195595274e+00
1.440264699001592819e+00,9.879761910849280682e-01,-7.679102406147543247e-01,6.815186642127381234e+00
1.439494454109894850e+00,9.947950207136176948e-01,-7.725783432511105220e-01,6.822481935411669696e+00
1.438719544724000654e+00,1.001621173624442696e+00,-7.772392191494353897e-01,6.829833234795243513e+00
1.437939978100263971e+00,1.008454705908905957e+00,-7.818928090354678728e-01,6.837240711297423168e+00
1.437155761554441469e+00,1.015295673830166834e+00,-7.865390533776938087e-01,6.844704537212257023e+00
1.436366902461950756e+00,1.022144133824316681e+00,-7.911778923851252587e-01,6.852224886110678703e+00
1.435573408258130845e+00,1.029000142501657722e+00,-7.958092660050692935e-01,6.859801932842640504e+00
1.434775286438505715e+00,1.035863756647982026e+00,-8.004331139208861190e-01,6.867435853539207713e+00
1.433972544559048545e+00,1.042735033225854258e+00,-8.050493755497369897e-01,6.875126825614627180e+00
1.433165190236449504e+00,1.049614029375895985e+00,-8.096579900403214625e-01,6.882875027768358578e+00
1.432353231148385087e+00,1.056500802418071316e+00,-8.142588962706034383e-01,6.890680639987068368e+00
1.431536675033790340e+00,1.063395409852975648e+00,-8.188520328455274333e-01,6.898543843546590892e+00
1.430715529693132870e+00,1.070297909363125743e+00,-8.234373380947235255e-01,6.906464821013848621e+00
1.429889802988689063e+00,1.077208358814251365e+00,-8.280147500702016439e-01,6.914443756248733308e+00
1.429059502844823193e+00,1.084126816256589354e+00,-8.325842065440353101e-01,6.922480834405945416e+00
1.428224637248268536e+00,1.091053339926179921e+00,-8.371456450060341670e-01,6.930576241936793558e+00
1.427385214248410250e+00,1.097987988246162949e+00,-8.416990026614060705e-01,6.938730166590945103e+00
1.426541241957572037e+00,1.104930819828078281e+00,-8.462442164284080803e-01,6.946942797418135029e+00
1.425692728551303468e+00,1.111881893473166238e+00,-8.507812229359865697e-01,6.955214324769825041e+00
1.424839682268670860e+00,1.118841268173670134e+00,-8.553099585214064549e-01,6.963544940300813835e+00
1.423982111412550378e+00,1.125809003114140117e+00,-8.598303592278693230e-01,6.971934836970799410e+00
1.423120024349922685e+00,1.132785157672739240e+00,-8.643423608021207905e-01,6.980384209045886301e+00
1.422253429512170930e+00,1.139769791422550638e+00,-8.688458986920466476e-01,6.988893252100036868e+00
1.421382335395381169e+00,1.146762964132886031e+00,-8.733409080442580130e-01,6.997462163016473724e+00
1.420506750560644127e+00,1.153764735770595129e+00,-8.778273237016657182e-01,7.006091139989016447e+00
1.419626683634360509e+00,1.160775166501377464e+00,-8.823050802010432569e-01,7.014780382523364999e+00
1.418742143308548531e+00,1.167794316691094902e+00,-8.867741117705785214e-01,7.023530091438320078e+00
1.417853138341153452e+00,1.174822246907085033e+00,-8.912343523274153245e-01,7.032340468866936867e+00
1.416959677556359987e+00,1.181859017919475896e+00,-8.956857354751824873e-01,7.041211718257621044e+00
1.416061769844906948e+00,1.188904690702502265e+00,-9.001281945015132679e-01,7.050144044375150187e+00
1.415159424164404323e+00,1.195959326435822367e+00,-9.045616623755521335e-01,7.059137653301631232e+00
1.414252649539653683e+00,1.203022986505835279e+00,-9.089860717454519845e-01,7.068192752437385984e+00
1.413341455062969709e+00,1.210095732507000088e+00,-9.134013549358588335e-01,7.077309550501762025e+00
1.412425849894505481e+00,1.217177626243154842e+00,-9.178074439453862698e-01,7.086488257533869906e+00
1.411505843262579107e+00,1.224268729728837046e+00,-9.222042704440783778e-01,7.095729084893243943e+00
1.410581444464004353e+00,1.231369105190604163e+00,-9.265917657708616639e-01,7.105032245260420432e+00
1.409652662864422590e+00,1.238478815068354777e+00,-9.309698609309858819e-01,7.114397952637438571e+00
1.408719507898637868e+00,1.245597922016650649e+00,-9.353384865934537551e-01,7.123826422348252585e+00
1.407781989070954420e+00,1.252726488906038549e+00,-9.396975730884391531e-01,7.133317871039061231e+00
1.406840115955516834e+00,1.259864578824372305e+00,-9.440470504046950539e-01,7.142872516678550276e+00
1.405893898196652669e+00,1.267012255078136196e+00,-9.483868481869495159e-01,7.152490578558038159e+00
1.404943345509217956e+00,1.274169581193767220e+00,-9.527168957332912136e-01,7.162172277291534606e+00
1.403988467678944696e+00,1.281336620918977154e+00,-9.570371219925435380e-01,7.171917834815699777e+00
1.403029274562792361e+00,1.288513438224076157e+00,-9.613474555616281503e-01,7.181727474389704824e+00
1.402065776089300275e+00,1.295700097303294829e+00,-9.656478246829169887e-01,7.191601420594996519e+00
1.401097982258943553e+00,1.302896662576105813e+00,-9.699381572415737285e-01,7.201539899334950867e+00
1.400125903144492368e+00,1.310103198688546078e+00,-9.742183807628840286e-01,7.211543137834429018e+00
1.399149548891372108e+00,1.317319770514538080e+00,-9.784884224095752314e-01,7.221611364639216823e+00
1.398168929718028197e+00,1.324546443157210041e+00,-9.827482089791248487e-01,7.231744809615358704e+00
1.397184055916292467e+00,1.331783281950216224e+00,-9.869976669010586123e-01,7.241943703948374278e+00
1.396194937851751749e+00,1.339030352459055662e+00,-9.912367222342374218e-01,7.252208280142357744e+00
1.395201585964121138e+00,1.346287720482390426e+00,-9.954653006641337454e-01,7.262538772018960032e+00
1.394204010767617463e+00,1.353555452053362584e+00,-9.996833275000973629e-01,7.272935414716244829e+00
1.393202222851337879e+00,1.360833613440909806e+00,-1.003890727672610561e+00,7.283398444687420259e+00
1.392196232879639561e+00,1.368122271151080094e+00,-1.008087425730532338e+00,7.293928099699443557e+00
1.391186051592522732e+00,1.375421491928344508e+00,-1.012273345838333283e+00,7.304524618831489846e+00
1.390171689806016353e+00,1.382731342756909010e+00,-1.016448411773318350e+00,7.315188242473287694e+00
1.389153158412567146e+00,1.390051890862023409e+00,-1.020612546922840869e+00,7.325919212323317886e+00
1.388130468381430171e+00,1.397383203711289879e+00,-1.024765674281505445e+00,7.336717771386869202e+00
1.387103630759063844e+00,1.404725349015968128e+00,-1.028907716448360654e+00,7.347584163973946758e+00
1.386072656669526282e+00,1.412078394732279696e+00,-1.033038595624082179e+00,7.358518635697039123e+00
1.385037557314875212e+00,1.419442409062708466e+00,-1.037158233608145519e+00,7.369521433468725569e+00
1.383998343975570977e+00,1.426817460457300291e+00,-1.041266551795988926e+00,7.380592805499133213e+00
1.382955028010881549e+00,1.434203617614958404e+00,-1.045363471176166126e+00,7.391733001293235183e+00
1.381907620859290642e+00,1.441600949484737493e+00,-1.049448912327489936e+00,7.402942271647985351e+00
1.380856134038909611e+00,1.449009525267134002e+00,-1.053522795416166336e+00,7.414220868649286977e+00
1.379800579147891115e+00,1.456429414415373103e+00,-1.057585040192917880e+00,7.425569045668792612e+00
1.378740967864845901e+00,1.463860686636693442e+00,-1.061635565990099117e+00,7.436987057360529008e+00
1.377677311949262684e+00,1.471303411893627233e+00,-1.065674291718802014e+00,7.448475159657347966e+00
1.376609623241930924e+00,1.478757660405277452e+00,-1.069701135865952724e+00,7.460033609767193319e+00
1.375537913665366707e+00,1.486223502648590822e+00,-1.073716016491398806e+00,7.471662666169183176e+00
1.374462195224240846e+00,1.493701009359627241e+00,-1.077718851224987340e+00,7.483362588609502097e+00
1.373382480005810535e+00,1.501190251534824549e+00,-1.081709557263635713e+00,7.495133638097103201e+00
1.372298780180353672e+00,1.508691300432258853e+00,-1.085688051368391971e+00,7.506976076899210426e+00
1.371211108001606283e+00,1.516204227572900853e+00,-1.089654249861488511e+00,7.518890168536617402e+00
1.370119475807203058e+00,1.523729104741866625e+00,-1.093608068623386220e+00,7.530876177778784708e+00
1.369023896019120112e+00,1.531266003989664171e+00,-1.097549423089811071e+00,7.542934370638723074e+00
1.367924381144121293e+00,1.538814997633433768e+00,-1.101478228248782720e+00,7.555065014367663423e+00
1.366820943774207819e+00,1.546376158258184086e+00,-1.105394398637635334e+00,7.567268377449505756e+00
1.365713596587070144e+00,1.553949558718021207e+00,-1.109297848340030868e+00,7.579544729595045993e+00
1.364602352346542924e+00,1.561535272137373420e+00,-1.113188490982965240e+00,7.591894341735974550e+00
1.363487223903063539e+00,1.569133371912208030e+00,-1.117066239733766952e+00,7.604317486018638661e+00
1.362368224194133060e+00,1.576743931711243940e+00,-1.120931007297088611e+00,7.616814435797567562e+00
1.361245366244780541e+00,1.584367025477155355e+00,-1.124782705911892444e+00,7.629385465628756968e+00
1.360118663168030428e+00,1.592002727427770603e+00,-1.128621247348428280e+00,7.642030851262701319e+00
1.358988128165371956e+00,1.599651112057262736e+00,-1.132446542905206410e+00,7.654750869637176436e+00
1.357853774527233659e+00,1.607312254137333252e+00,-1.136258503405963349e+00,7.667545798869761065e+00
1.356715615633458549e+00,1.614986228718387373e+00,-1.140057039196622268e+00,7.680415918250095508e+00
1.355573664953783730e+00,1.622673111130703338e+00,-1.143842060142247430e+00,7.693361508231872037e+00
1.354427936048323566e+00,1.630372976985591249e+00,-1.147613475623994184e+00,7.706382850424550846e+00
1.353278442568053963e+00,1.638085902176545039e+00,-1.151371194536052966e+00,7.719480227584795351e+00
1.352125198255301530e+00,1.645811962880385337e+00,-1.155115125282588862e+00,7.732653923607622382e+00
1.350968216944235190e+00,1.653551235558393229e+00,-1.158845175774676939e+00,7.745904223517262821e+00
1.349807512561360223e+00,1.661303796957434464e+00,-1.162561253427232710e+00,7.759231413457722049e+00
1.348643099126016764e+00,1.669069724111075015e+00,-1.166263265155939477e+00,7.772635780683041062e+00
1.347474990750879842e+00,1.676849094340685298e+00,-1.169951117374171679e+00,7.786117613547248517e+00
1.346303201642463865e+00,1.684641985256535746e+00,-1.173624715989914913e+00,7.799677201493994794e+00
1.345127746101629107e+00,1.692448474758880606e+00,-1.177283966402682847e+00,7.813314835045870765e+00
1.343948638524091521e+00,1.700268641039031969e+00,-1.180928773500432127e+00,7.827030805793396162e+00
1.342765893400936772e+00,1.708102562580421369e+00,-1.184559041656474410e+00,7.840825406383673979e+00
1.341579525319135380e+00,1.715950318159650934e+00,-1.188174674726386604e+00,7.854698930508708266e+00
1.340389548962062527e+00,1.723811986847532340e+00,-1.191775576044919571e+00,7.868651672893375526e+00
1.339195979110020307e+00,1.731687648010113545e+00,-1.195361648422906153e+00,7.882683929283039959e+00
1.337998830640763526e+00,1.739577381309692417e+00,-1.198932794144167646e+00,7.896795996430814313e+00
1.336798118530027502e+00,1.747481266705818825e+00,-1.202488914962420052e+00,7.910988172084448600e+00
1.335593857852060529e+00,1.755399384456281631e+00,-1.206029912098180779e+00,7.925260754972854649e+00
1.334386063780158338e+00,1.763331815118083901e+00,-1.209555686235675553e+00,7.939614044792239866e+00
1.333174751587201445e+00,1.771278639548402367e+00,-1.213066137519745791e+00,7.954048342191863519e+00
1.331959936646196940e+00,1.779239938905533558e+00,-1.216561165552758395e+00,7.968563948759392446e+00
1.330741634430821829e+00,1.787215794649824607e+00,-1.220040669391515564e+00,7.983161167005858871e+00
1.329519860515970375e+00,1.795206288544588746e+00,-1.223504547544168375e+00,7.997840300350207876e+00
1.328294630578304325e+00,1.803211502657005916e+00,-1.226952697967132799e+00,8.012601653103427424e+00
1.327065960396806465e+00,1.811231519359005837e+00,-1.230385018062007951e+00,8.027445530452256506e+00
1.325833865853336180e+00,1.819266421328136207e+00,-1.233801404672499213e+00,8.042372238442460741e+00
1.324598362933189666e+00,1.827316291548412908e+00,-1.237201754081345140e+00,8.057382083961666552e+00
1.323359467725662153e+00,1.835381213311152893e+00,-1.240585962007249021e+00,8.072475374721747698e+00
1.322117196424613228e+00,1.843461270215789538e+00,-1.243953923601815115e+00,8.087652419240763280e+00
1.320871565329035935e+00,1.851556546170670003e+00,-1.247305533446492642e+00,8.102913526824421453e+00
1.319622590843628318e+00,1.859667125393832610e+00,-1.250640685549524012e+00,8.118259007547077744e+00
1.318370289479367630e+00,1.867793092413766676e+00,-1.253959273342901248e+00,8.133689172232250186e+00
1.317114677854088978e+00,1.875934532070151040e+00,-1.257261189679329760e+00,8.149204332432647746e+00
1.315855772693065306e+00,1.884091529514573482e+00,-1.260546326829200536e+00,8.164804800409699581e+00
1.314593590829591818e+00,1.892264170211228835e+00,-1.263814576477570784e+00,8.180490889112576269e+00
1.313328149205572393e+00,1.900452539937596219e+00,-1.267065829721154335e+00,8.196262912156701219e+00
1.312059464872110004e+00,1.908656724785093628e+00,-1.270299977065322050e+00,8.212121183801730950e+00
1.310787554990098691e+00,1.916876811159712091e+00,-1.273516908421113314e+00,8.228066018929006020e+00
1.309512436830819970e+00,1.925112885782624739e+00,-1.276716513102258865e+00,8.244097733018460161e+00
1.308234127776541911e+00,1.933365035690774336e+00,-1.279898679822215168e+00,8.260216642124975195e+00
1.306952645321119988e+00,1.941633348237435719e+00,-1.283063296691213662e+00,8.276423062854176393e+00
1.305668007070602377e+00,1.949917911092754697e+00,-1.286210251213321110e+00,8.292717312337652302e+00
1.304380230743837910e+00,1.958218812244261198e+00,-1.289339430283516830e+00,8.309099708207602575e+00
1.303089334173085589e+00,1.966536139997356436e+00,-1.292450720184783686e+00,8.325570568570888952e+00
